no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
71,Αἰγυπτίη,a-s---fn-,ethnic,0,484,8,ἡ γὰρ Βαβυλωνίη χώρη πᾶσα κατά περ ἡ Αἰγυπτίη κατατέτμηται ἐς διώρυχας
72,Ἕλληνὲς,n-p---mn-,ethnic,0,498,3,τὴν μὲν γὰρ Ἕλληνὲς ναυτίλλονται πᾶσα καὶ ἡ ἔξω στηλέων θάλασσα ἡ Ἀτλαντὶς καλεομένη καὶ ἡ Ἐρυθρὴ μία ἐοῦσα τυγχάνει
73,Μασσαγέται,n-p---mn-,ethnic,0,504,5,δῆλα γὰρ δὴ ὅτι νικῶντες Μασσαγέται οὐ τὸ ὀπίσω φεύξονται ἀλλʼ ἐπʼ ἀρχὰς τὰς σὰς ἐλῶσι
74,Περσέων,n-p---mg-,ethnic,0,515,6,μετὰ δὲ ταῦτα Κύρου τε καὶ Περσέων τοῦ καθαροῦ στρατοῦ ἀπελάσαντος ὀπίσω ἐπὶ τὸν Ἀράξεα λειφθέντος δὲ τοῦ ἀχρηίου ἐπελθοῦσα τῶν Μασσαγετέων τριτημορὶς τοῦ στρατοῦ τούς τε λειφθέντας τῆς Κύρου στρατιῆς ἐφόνευε ἀλεξομένους καὶ τὴν προκειμένην ἰδόντες δαῖτα ὡς ἐχειρώσαντο τοὺς ἐναντίους κλιθέντες ἐδαίνυντο πληρωθέντες δὲ φορβῆς καὶ οἴνου ηὗδον
75,Μασσαγετέων,n-p---mg-,ethnic,0,516,22,οἱ δὲ Πέρσαι ἐπελθόντες πολλοὺς μὲν σφέων ἐφόνευσαν πολλῷ δʼ ἔτι πλεῦνας ἐζώγρησαν καὶ ἄλλους καὶ τὸν τῆς βασιλείης Τομύριος παῖδα στρατηγέοντα Μασσαγετέων τῷ οὔνομα ἦν Σπαργαπίσης
76,Μασσαγετέων,n-p---mg-,ethnic,0,517,10,ἀποδούς μοι τὸν παῖδα ἄπιθι ἐκ τῆσδε τῆς χώρης ἀζήμιος Μασσαγετέων τριτημορίδι τοῦ στρατοῦ κατυβρίσας
77,Μασσαγετέων,n-p---mg-,ethnic,0,518,9,εἰ δὲ ταῦτα οὐ ποιήσεις ἥλιον ἐπόμνυμί τοι τὸν Μασσαγετέων δεσπότην ἦ μέν σε ἐγὼ καὶ ἄπληστον ἐόντα αἵματος κορέσω
78,Μασσαγέται,n-p---mn-,ethnic,0,521,0,Μασσαγέται δὲ ἐσθῆτά τε ὁμοίην τῇ Σκυθικῇ φορέουσι καὶ δίαιταν ἔχουσι ἱππόται δὲ εἰσὶ καὶ ἄνιπποι ʽἀμφοτέρων γὰρ μετέχουσἰ καὶ τοξόται τε καὶ αἰχμοφόροι σαγάρις νομίζοντες ἔχειν
79,Μασσαγέτης,n-s---m--,ethnic,0,523,4,τῆς γὰρ ἐπιθυμήσῃ γυναικὸς Μασσαγέτης ἀνήρ τὸν φαρετρεῶνα ἀποκρεμάσας πρὸ τῆς ἁμάξης μίσγεται ἀδεῶς
80,Ἕλληνας,n-p---ma-,ethnic,place,531,9,δυώδεκά τε θεῶν ἐπωνυμίας ἔλεγον πρώτους Αἰγυπτίους νομίσαι καὶ Ἕλληνας παρὰ σφέων ἀναλαβεῖν βωμούς τε καὶ ἀγάλματα καὶ νηοὺς θεοῖσι ἀπονεῖμαι σφέας πρώτους καὶ ζῷα ἐν λίθοισι ἐγγλύψαι
81,Αἰγύπτιον,a-s---na-,ethnic,0,537,11,δύναται δὲ ὁ παρασάγγης τριήκοντα στάδια ὁ δὲ σχοῖνος μέτρον ἐὸν Αἰγύπτιον ἑξήκοντα στάδια
82,Ἀθηνέων,n-p---mg-,place,ethnic,540,15,ἔστι δὲ ὁδὸς ἐς Ἡλίου πόλιν ἀπὸ θαλάσσης ἄνω ἰόντι παραπλησίη τὸ μῆκος τῇ ἐξ Ἀθηνέων ὁδῷ τῇ ἀπὸ τῶν δυώδεκα θεῶν τοῦ βωμοῦ φερούσῃ ἔς τε Πῖσαν καὶ ἐπὶ τὸν νηὸν τοῦ Διὸς τοῦ Ὀλυμπίου
83,Λιβυκὸν,a-s---na-,ethnic,0,545,51,τὸ ὦν δὴ ἀπὸ Ἡλίου πόλιος οὐκέτι πολλὸν χωρίον ὡς εἶναι Αἰγύπτου ἀλλʼ ὅσον τε ἡμερέων τεσσέρων καὶ δέκα ἀναπλόου ἐστὶ στεινὴ Αἴγυπτος ἐοῦσα τῶν ὀρέων τῶν εἰρημένων τὸ μεταξὺ πεδιὰς μὲν γῆ στάδιοι δὲ μάλιστα ἐδόκεόν μοι εἶναι τῇ στεινότατον ἐστί διηκοσίων οὐ πλέους ἐκ τοῦ Ἀραβίου ὄρεος ἐς τὸ Λιβυκὸν καλεόμενον
84,Αἰγύπτου,n-s---mg-,place,0,547,4,οὗτοι συντιθέμενοι οἱ στάδιοι Αἰγύπτου τὸ μὲν παρὰ θάλασσαν ἤδη μοι καὶ πρότερον δεδήλωται ὅτι ἑξακοσίων τε ἐστὶ σταδίων καὶ τρισχιλίων ὅσον δέ τι ἀπὸ θαλάσσης ἐς μεσόγαιαν μέχρι Θηβέων ἐστί σημανέω
85,Ἀραβίης,a-s---fg-,place,0,549,3,ἔστι δὲ τῆς Ἀραβίης χώρης Αἰγύπτου δὲ οὐ πρόσω κόλπος θαλάσσης ἐσέχων ἐκ τῆς Ἐρυθρῆς καλεομένης θαλάσσης μακρὸς οὕτω δή τι καὶ στεινὸς ὡς ἔρχομαι φράσων
86,Πηλούσιον,n-s---ma-,place,0,561,55,εἰ ὦν βουλόμεθα γνώμῃσι τῇσι Ἰώνων χρᾶσθαι τὰ περὶ Αἴγυπτον οἳ φασὶ τὸ Δέλτα μοῦνον εἶναι Αἴγυπτον ἀπὸ Περσέος καλεομένης σκοπιῆς λέγοντες τὸ παρὰ θάλασσαν εἶναι αὐτῆς μέχρι Ταριχηίων τῶν Πηλουσιακῶν τῇ δὴ τεσσεράκοντα εἰσὶ σχοῖνοι τὸ δὲ ἀπὸ θαλάσσης λεγόντων ἐς μεσόγαιαν τείνειν αὐτὴν μέχρι Κερκασώρου πόλιος κατʼ ἣν σχίζεται ὁ Νεῖλος ἔς τε Πηλούσιον ῥέων καὶ ἐς Κάνωβον τὰ δὲ ἄλλα λεγόντων τῆς Αἰγύπτου τὰ μὲν Λιβύης τὰ δὲ Ἀραβίης εἶναι ἀποδεικνύοιμεν ἂν τούτῳ τῷ λόγῳ χρεώμενοι Αἰγυπτίοισι οὐκ ἐοῦσαν πρότερον χώρην
87,Πηλούσιον,a-s---na-,place,ethnic,573,8,καὶ ἣ μὲν πρὸς ἠῶ τρέπεται τὸ καλέεται Πηλούσιον στόμα ἡ δὲ ἑτέρη τῶν ὁδῶν πρὸς ἑσπέρην ἔχει
88,Λιβυκοῦ,n-s---mg-,ethnic,0,578,13,ἐπέρχεται δὲ ὁ Νεῖλος ἐπεὰν πληθύῃ οὐ μοῦνον τὸ Δέλτα ἀλλὰ καὶ τοῦ Λιβυκοῦ τε λεγομένου χωρίου εἶναι καὶ τοῦ Ἀραβίου ἐνιαχῇ καὶ ἐπὶ δύο ἡμερέων ἑκατέρωθι ὁδόν καὶ πλέον ἔτι τούτου καὶ ἔλασσον
89,Περσέων,n-p---mg-,ethnic,0,595,5,ἔτι δὲ ἐπʼ ἐμεῦ καὶ Περσέων κατὰ ταὐτὰ αἱ φυλακαὶ ἔχουσι ὡς καὶ ἐπὶ Ψαμμητίχου ἦσαν
90,Αἰγύπτια,a-p---na-,ethnic,0,598,11,τούτων δὲ ἐσοικισθέντων ἐς τοὺς Αἰθίοπας ἡμερώτεροι γεγόνασι Αἰθίοπες ἤθεα μαθόντες Αἰγύπτια
91,Λιβυκόν,n-s---ma-,ethnic,0,601,6,τὸ δὲ ἔθνος τοῦτο ἐστὶ μὲν Λιβυκόν νέμεται δὲ τὴν Σύρτιν τε καὶ τὴν πρὸς ἠῶ χώρην τῆς Σύρτιος οὐκ ἐπὶ πολλόν
92,Ἕλληνα,n-s---ma-,ethnic,0,631,8,τῶν εἵνεκα οὔτε ἀνὴρ Αἰγύπτιος οὔτε γυνὴ ἄνδρα Ἕλληνα φιλήσειε ἂν τῷ στόματι οὐδὲ μαχαίρῃ ἀνδρὸς Ἕλληνος χρήσεται οὐδὲ ὀβελοῖσι οὐδὲ λέβητι οὐδὲ κρέως καθαροῦ βοὸς διατετμημένου Ἑλληνικῇ μαχαίρῃ γεύσεται
93,Ἕλληνος,n-s---mg-,ethnic,0,631,16,τῶν εἵνεκα οὔτε ἀνὴρ Αἰγύπτιος οὔτε γυνὴ ἄνδρα Ἕλληνα φιλήσειε ἂν τῷ στόματι οὐδὲ μαχαίρῃ ἀνδρὸς Ἕλληνος χρήσεται οὐδὲ ὀβελοῖσι οὐδὲ λέβητι οὐδὲ κρέως καθαροῦ βοὸς διατετμημένου Ἑλληνικῇ μαχαίρῃ γεύσεται
94,Θεσπρωτούς,n-p---ma-,ethnic,place,684,37,εἰ ἀληθέως οἱ Φοίνικες ἐξήγαγον τὰς ἱρὰς γυναῖκας καὶ τὴν μὲν αὐτέων ἐς Λιβύην τὴν δὲ ἐς τὴν Ἐλλάδα ἀπέδοντο δοκέει ἐμοί ἡ γυνὴ αὕτη τῆς νῦν Ἑλλάδος πρότερον δὲ Πελασγίης καλευμένης τῆς αὐτῆς ταύτης πρηθῆναι ἐς Θεσπρωτούς ἔπειτα δουλεύουσα αὐτόθι ἱδρύσασθαι ὑπὸ φηγῷ πεφυκυίῃ ἱρὸν Διός ὥσπερ ἦν οἰκὸς ἀμφιπολεύουσαν ἐν Θήβῃσι ἱρὸν Διός ἔνθα ἀπίκετο ἐνθαῦτα μνήμην αὐτοῦ ἔχειν
95,Αἰγυπτίη,a-s---fn-,ethnic,0,688,8,μέλαιναν δὲ λέγοντες εἶναι τὴν πελειάδα σημαίνουσι ὅτι Αἰγυπτίη ἡ γυνὴ ἦν
96,Αἰγυπτίῃσι,n-p---fd-,ethnic,place,689,8,ἡ δὲ μαντηίη ἥ τε ἐν Θήβῃσι τῇσι Αἰγυπτίῃσι καὶ ἐν Δωδώνῃ παραπλήσιαι ἀλλήλῃσι τυγχάνουσι ἐοῦσαι
97,Αἰγυπτίῳ,n-s---md-,ethnic,0,711,25,ἔστι δὲ ὁ χῶρος οὗτος ἐν τῷ αἱ ἄκανθαι κατακεχύαται τοιόσδε τις ἐσβολὴ ἐξ ὀρέων στεινῶν ἐς πεδίον μέγα τὸ δὲ πεδίον τοῦτο συνάπτει τῷ Αἰγυπτίῳ πεδίῳ
98,Ἀθηναίης,n-s---fg-,place,0,724,9,καὶ γὰρ Ἡρακλέος μαντήιον αὐτόθι ἐστὶ καὶ Ἀπόλλωνος καὶ Ἀθηναίης καὶ Ἀρτέμιδος καὶ Ἄρεος καὶ Διός καὶ τό γε μάλιστα ἐν τιμῇ ἄγονται πάντων τῶν μαντηίων Λητοῦς ἐν Βουτοῖ πόλι ἐστί
99,Αἰγύπτιον,n-s---ma-,ethnic,place,764,15,λίνον δὲ τὸ μὲν Κολχικὸν ὑπὸ Ἑλλήνων Σαρδωνικὸν κέκληται τὸ μέντοι ἀπʼ Αἰγύπτου ἀπικνεύμενον καλέεται Αἰγύπτιον
100,Αἰγυπτίην,n-s---fa-,ethnic,place,767,2,καὶ γὰρ Αἰγυπτίην καὶ Αἰθιοπίδα ἔχει
101,Αἰγύπτια,a-p---na-,ethnic,0,768,13,ἐκ δὲ τοῦ ὤμου ἐς τὸν ἕτερον ὦμον διὰ τῶν στηθέων γράμματα ἱρὰ Αἰγύπτια διήκει ἐγκεκολαμμένα λέγοντα τάδε
102,Αἰγύπτιον,n-s---ma-,ethnic,0,769,3,τοῦτον δὴ τὸν Αἰγύπτιον Σέσωστριν ἀναχωρέοντα καὶ ἀνάγοντα πολλοὺς ἀνθρώπους τῶν ἐθνέων τῶν τὰς χώρας κατεστρέψατο ἔλεγον οἱ ἱρέες ἐπείτε ἐγίνετο ἀνακομιζόμενος ἐν Δάφνῃσι τῇσι Πηλουσίῃσι τὸν ἀδελφεὸν ἑωυτοῦ τῷ ἐπέτρεψε ὁ Σέσωστρις τὴν Αἴγυπτον τοῦτον ἐπὶ ξείνια αὐτὸν καλέσαντα καὶ πρὸς αὐτῷ τοὺς παῖδας περινῆσαι ἔξωθεν τὴν οἰκίην ὕλῃ περινήσαντα δὲ ὑποπρῆσαι
103,Δάφνῃσι,n-p---fd-,ethnic,place,769,23,τοῦτον δὴ τὸν Αἰγύπτιον Σέσωστριν ἀναχωρέοντα καὶ ἀνάγοντα πολλοὺς ἀνθρώπους τῶν ἐθνέων τῶν τὰς χώρας κατεστρέψατο ἔλεγον οἱ ἱρέες ἐπείτε ἐγίνετο ἀνακομιζόμενος ἐν Δάφνῃσι τῇσι Πηλουσίῃσι τὸν ἀδελφεὸν ἑωυτοῦ τῷ ἐπέτρεψε ὁ Σέσωστρις τὴν Αἴγυπτον τοῦτον ἐπὶ ξείνια αὐτὸν καλέσαντα καὶ πρὸς αὐτῷ τοὺς παῖδας περινῆσαι ἔξωθεν τὴν οἰκίην ὕλῃ περινήσαντα δὲ ὑποπρῆσαι
104,Αἰγυπτίῳ,a-s---md-,ethnic,0,779,26,τῶν δὴ ὁ ἱρεὺς τοῦ Ἡφαίστου χρόνῳ μετέπειτα πολλῷ Δαρεῖον τὸν Πέρσην οὐ περιεῖδε ἱστάντα ἔμπροσθε ἀνδριάντα φὰς οὔ οἱ πεποιῆσθαι ἔργα οἷά περ Σεσώστρι τῷ Αἰγυπτίῳ
105,Αἰγύπτιον,a-s---na-,ethnic,0,783,12,καί μιν ὡς ἐγένετο ἐν τῷ Αἰγαίῳ ἐξῶσται ἄνεμοι ἐκβάλλουσι ἐς τὸ Αἰγύπτιον πέλαγος ἐνθεῦτεν δέ οὐ γὰρ ἀνιεῖ τὰ πνεύματα ἀπικνέεται ἐς Αἴγυπτον καὶ Αἰγύπτου ἐς τὸ νῦν Κανωβικὸν καλεύμενον στόμα τοῦ Νείλου καὶ ἐς Ταριχείας
106,Ἕλληνος,n-s---mg-,ethnic,0,785,35,τέλος δὲ δή σφι λόγον τόνδε ἐκφαίνει ὁ Πρωτεύς λέγων ὅτι ἐγὼ εἰ μὴ περὶ πολλοῦ ἡγεύμην μηδένα ξείνων κτείνειν ὅσοι ὑπʼ ἀνέμων ἤδη ἀπολαμφθέντες ἦλθον ἐς χώρην τὴν ἐμήν ἐγὼ ἄν σε ὑπὲρ τοῦ Ἕλληνος ἐτισάμην ὅς ὦ κάκιστε ἀνδρῶν ξεινίων τυχὼν ἔργον ἀνοσιώτατον ἐργάσαο
107,Αἰγυπτίη,a-s---fn-,ethnic,0,787,13,τοῖα Διὸς θυγάτηρ ἔχε φάρμακα μητιόεντα ἐσθλά τά οἱ Πολύδαμνα πόρεν Θῶνος παράκοιτις Αἰγυπτίη τῇ πλεῖστα φέρει ζείδωρος ἄρουρα φάρμακα πολλὰ μὲν ἐσθλὰ μεμιγμένα πολλὰ δὲ λυγρά
108,Αἰγύπτῳ,n-s---md-,place,0,788,0,Αἰγύπτῳ μʼ ἔτι δεῦρο θεοὶ μεμαῶτα νέεσθαι ἔσχον ἐπεὶ οὔ σφιν ἔρεξα τεληέσσας ἑκατόμβας
109,Αἰγύπτῶ,a-s---fn-,place,0,790,4,ὁμουρέει γὰρ ἡ Συρίη Αἰγύπτῶ οἱ δὲ Φοίνικες τῶν ἐστὶ ἡ Σιδών ἐν τῇ Συρίῃ οἰκέουσι
110,Λιβυκὸν,a-s---na-,ethnic,0,817,13,διαπεραιωθέντας δὲ τὸν ποταμὸν πλοίοισι τοὺς λίθους ἑτέροισι ἐπέταξε ἐκδέκεσθαι καὶ πρὸς τὸ Λιβυκὸν καλεύμενον ὄρος πρὸς τοῦτο ἕλκειν
111,Σαμίου,a-s---mg-,ethnic,0,829,7,Ῥοδῶπις δὲ ἐς Αἴγυπτον ἀπίκετο Ἐάνθεω τοῦ Σαμίου κομίσαντος ἀπικομένη δὲ κατʼ ἐργασίην ἐλύθη χρημάτων μεγάλων ὑπὸ ἀνδρὸς Μυτιληναίου Χαράξου τοῦ Σκαμανδρωνύμου παιδός ἀδελφεοῦ δὲ Σαπφοῦς τῆς μουσοποιοῦ
112,Πέρσης,n-s---mn-,ethnic,0,904,22,Ψαμμητίχου δὲ Νεκῶς παῖς ἐγένετο καὶ ἐβασίλευσε Αἰγύπτου ὃς τῇ διώρυχι ἐπεχείρησε πρῶτος τῇ ἐς τὴν Ἐρυθρὴν θάλασσαν φερούσῃ τὴν Δαρεῖος ὁ Πέρσης δεύτερα διώρυξε
113,Αἰγυπτίου,a-s---ng-,ethnic,0,905,7,ὀρώρυκται δὲ πρῶτον μὲν τοῦ πεδίου τοῦ Αἰγυπτίου τὰ πρὸς Ἀραβίην ἔχοντα
114,Αἴγυπτόν,n-s---fa-,place,0,906,26,τῇ δὲ ἐλάχιστον ἐστὶ καὶ συντομώτατον ἐκ τῆς βορηίης θαλάσσης ὑπερβῆναι ἐς τὴν νοτίην καὶ Ἐρυθρὴν τὴν αὐτὴν ταύτην καλεομένην ἀπὸ τοῦ Κασίου ὄρεος τοῦ οὐρίζοντος Αἴγυπτόν τε καὶ Συρίην ἀπὸ τούτου εἰσὶ στάδιοι ἀπαρτὶ χίλιοι ἐς τὸν Ἀράβιον κόλπον
115,Αἴγυπτος,n-s---mn-,place,0,932,4,κατὰ γὰρ δὴ νομοὺς Αἴγυπτος ἅπασα διαραίρηται
116,Λυδοὺς,n-p---ma-,ethnic,0,935,22,εἰ μέν νυν καὶ τοῦτο παρʼ Αἰγυπτίων μεμαθήκασι οἱ Ἕλληνες οὐκ ἔχω ἀτρεκέως κρῖναι ὁρέων καὶ Θρήικας καὶ Σκύθας καὶ Πέρσας καὶ Λυδοὺς καὶ σχεδὸν πάντας τοὺς βαρβάρους ἀποτιμοτέρους τῶν ἄλλων ἡγημένους πολιητέων τοὺς τὰς τέχνας μανθάνοντας καὶ τοὺς ἐκγόνους τούτων τοὺς δὲ ἀπαλλαγμένους τῶν χειρωναξιέων γενναίους νομιζομένους εἶναι καὶ μάλιστα τοὺς ἐς τὸν πόλεμον ἀνειμένους
